programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
BEP,BRAC Education Programme,hard,2,LMS যদি ডিজিটাল ট্রেনিং হয় আর বোট যদি শেখাকে ভাসিয়ে নিয়ে যায় — তাহলে কোন ইনোভেশনটি “ফোন করে” শিশুর বিকাশের খবর রাখে?,Accelerated Model,Voice Message Call,Experiential Learning Boat,Learning Management System (LMS),B,Voice Message Call
BYP,BRAC Youth Platform,easy,1,BYP–এর পূর্ণরূপ কী?,BRAC Youth Platform,BRAC Young Professionals,BRAC Youth Programme,Bangladesh Youth Platform,A,BRAC Youth Platform
BYP,BRAC Youth Platform,easy,1,BRAC Youth Platform মূলত কোন বয়সের তরুণদের নিয়ে কাজ করে?,১৮–৩৬ বছর,১৫–৩৫ বছর,১৮–২৪ বছর,১৬–৩৫ বছর,B,১৫–৩৫ বছর
BYP,BRAC Youth Platform,hard,2,বিশ্বব্যাপী কোন মাস “ইয়ুথ মান্থ” হিসেবে বেশি পরিচিত?,মে,জুন,আগস্ট,সেপ্টেম্বর,C,আগস্ট
BYP,BRAC Youth Platform,medium,1.5,তরুণদের উদযাপনের জন্য আন্তর্জাতিক দিবস কোনটি?,৫ সেপ্টেম্বর,১৫ মে,৯ জুন,আন্তর্জাতিক যুব দিবস (১২ আগস্ট),D,আন্তর্জাতিক যুব দিবস (১২ আগস্ট)
BYP,BRAC Youth Platform,medium,1.5,BRAC–এর ফ্ল্যাগশিপ যুব ইভেন্টের নাম কী?,Carnival of Change,Ceremony of Change,Carnival of changemakers,Choice of change,A,Carnival of Change
BYP,BRAC Youth Platform,medium,1.5,BRAC Youth Platform–এর Carnival of Change ২০২৫–এর থিম কী?,Together for better,We are better together,"Together, better, stronger",Together we are stronger,B,We are better together
BYP,BRAC Youth Platform,hard,2,বাংলাদেশে জাতীয় যুব পুরস্কার কোন তারিখে দেওয়া হয়?,৩ ফেব্রুয়ারি,১৭ অক্টোবর,১ নভেম্বর,২৫ এপ্রিল,C,১ নভেম্বর
BYP,BRAC Youth Platform,easy,1,বাংলাদেশের তরুণরা ব্যবহার করে এমন একটি জনপ্রিয় ফ্রিল্যান্সিং প্ল্যাটফর্মের নাম কী?,Workrr,Remotemind,Jobnoww,Fiverr / Upwork,D,Fiverr / Upwork
BYP,BRAC Youth Platform,medium,1.5,বাংলাদেশে তরুণদের আনুমানিক সাক্ষরতার হার কত?,প্রায় ৯২%,প্রায় ৬২%,প্রায় ৭৫%,প্রায় ৮৭%,A,প্রায় ৯২%
BYP,BRAC Youth Platform,hard,2,বাংলাদেশের মোট জনসংখ্যার প্রায় কত শতাংশ তরুণ?,প্রায় ৪৫%,প্রায় ৩০%,প্রায় ৪০%,প্রায় ৫০%,B,প্রায় ৩০%
BYP,BRAC Youth Platform,easy,1,Department of Youth Development (DYD) কোন মন্ত্রণালয়ের অধীনে?,স্বাস্থ্য ও পরিবারকল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,যুব ও ক্রীড়া মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,C,যুব ও ক্রীড়া মন্ত্রণালয়
BYP,BRAC Youth Platform,easy,1,BYP–এ “Y” কোন শব্দের জন্য?,Young,Yearly,Yield,Youth,D,Youth
BYP,BRAC Youth Platform,medium,1.5,বাংলাদেশের একটি সফল যুব–নেতৃত্বাধীন স্টার্টআপের উদাহরণ কী?,Pathao,Walton Group,R ventures,Skitto,A,Pathao
BYP,BRAC Youth Platform,hard,2,বাংলাদেশের জাতীয় বাজেটে যুব উন্নয়নে আনুমানিক কত শতাংশ বরাদ্দ আছে?,প্রায় ৫%,প্রায় ১%,প্রায় ৩%,প্রায় ২.৫%,B,প্রায় ১%
BYP,BRAC Youth Platform,hard,2,DYD–এর অধীনে নিবন্ধিত যুব সংগঠনের সংখ্যা প্রায় কত?,"১৫,০০০+","১০,০০০+","৫০,০০০+","৩০,০০০+",C,"৫০,০০০+"
BYP,BRAC Youth Platform,medium,1.5,বাংলাদেশের প্রায় কত শতাংশ তরুণ গ্রামে বসবাস করে?,প্রায় ৬০%,প্রায় ৪০%,প্রায় ৫৫%,প্রায় ৭০%,D,প্রায় ৭০%
BYP,BRAC Youth Platform,easy,1,বাংলাদেশের তরুণদের ব্যবহৃত সবচেয়ে জনপ্রিয় সোশ্যাল মিডিয়া প্ল্যাটফর্ম কোনটি?,Facebook,Myspace,RingID,LinkedIn,A,Facebook
BYP,BRAC Youth Platform,medium,1.5,বাংলাদেশের জিডিপিতে তরুণদের আনুমানিক অবদান কত?,প্রায় ৩০%,প্রায় ৫০%,প্রায় ২০%,প্রায় ৩৫%,B,প্রায় ৫০%
WASH,"Water, Sanitation and Hygiene",easy,1,WASH শব্দটির পূর্ণরূপ কী?,"Water, Sanitary and Health","Water, Sanitation and Hygiene","Water, Sanitation and Health",WASH কোনো সংক্ষিপ্তরূপ নয়,B,"Water, Sanitation and Hygiene"
WASH,"Water, Sanitation and Hygiene",easy,1,ইনোভেশন ফেয়ারে প্রদর্শিত WASH ইনোভেশনগুলোর নাম কী?,১. IWRM ২. Community Water Supply through School,১. Community Water Supply through School ২. Menstrual Hygiene Management (MHM) through Digital Platform (Ananya App),১. Menstrual Hygiene Management (MHM) through Digital Platform (Ananya App) ২. IWRM,১. Menstrual Hygiene Management (MHM) through Digital Platform (Ananya App) ২. IWRM ৩. Community Water Supply through School,D,"তিনটি–ই: Ananya App, IWRM, Community Water Supply through School"
WASH,"Water, Sanitation and Hygiene",easy,1,MHM–এর পূর্ণরূপ কী?,Menstrual Health Movement,Menstrual Hygiene Management,Monthly Hygiene Monitoring,Menstrual Health Maintenance,B,Menstrual Hygiene Management
WASH,"Water, Sanitation and Hygiene",easy,1,“Community water supply through school” উদ্যোগে কোন প্রযুক্তি ব্যবহার করা হয়েছে?,Reverse Osmosis,পানি বিশুদ্ধ করার ট্যাবলেট,শুধু রেইনওয়াটার ব্যারেল,Managed Aquifer Recharge (MAR),D,Managed Aquifer Recharge (MAR)
WASH,"Water, Sanitation and Hygiene",easy,1,“Community water supply through school” কোন স্কুলে বাস্তবায়ন করা হয়েছে?,চিনাসো সিনিয়র আলিম মাদ্রাসা,কুমিল্লা জিলা স্কুল,চিটাগং কলেজিয়েট স্কুল অ্যান্ড কলেজ,চৌমুহনী খুরশীদ হাই স্কুল অ্যান্ড কলেজ,A,চিনাসো সিনিয়র আলিম মাদ্রাসা
WASH,"Water, Sanitation and Hygiene",easy,1,IWRM–এর পূর্ণরূপ কী?,Integrated Water and Rainwater Management,Interdisciplinary Water Reserve Management,Integrated Water Resources Management,International Water Rights Movement,C,Integrated Water Resources Management
WASH,"Water, Sanitation and Hygiene",medium,1.5,ভালো স্বাস্থ্যবিধি বজায় রাখতে মাসিকের সময় সাধারণত কত ঘন্টা পর পর স্যানিটারি প্যাড বদলানোর পরামর্শ দেওয়া হয়?,দিনে একবার,প্রতি ৪–৬ ঘন্টা পর,প্রতি ১২ ঘন্টা পর,শুধু অস্বস্তি লাগলে,B,প্রতি ৪–৬ ঘন্টা পর
WASH,"Water, Sanitation and Hygiene",medium,1.5,ভালো Menstrual Hygiene Management (MHM)–এর একটি মূল উপাদান কী?,শুধু স্যানিটারি প্যাড ফ্রি দেওয়া,"নিরাপদ পানি, টয়লেট ও ডিসপোজাল সুবিধা নিশ্চিত করা",শুধু নারীদের জন্য সচেতনতা সেশন করা,মাসিক নিয়ে সামাজিক ট্যাবু উপেক্ষা করে থাকা,A,"নিরাপদ পানি, টয়লেট ও ডিসপোজাল সুবিধা নিশ্চিত করা"
WASH,"Water, Sanitation and Hygiene",medium,1.5,বরেন্দ্র অঞ্চলের ইন্টারভেনশনে MAR কেন বেছে নেওয়া হয়েছে?,কারণ এটি সেচের জন্য নদীর পানি ফিল্টার করে,কারণ এটি পানির সঙ্কটে ভূগর্ভস্থ পানিস্তর পুনরুদ্ধারে সাহায্য করে,কারণ বোতলজাত পানির চেয়ে সস্তা,কারণ এটি ট্যাংকে বৃষ্টির পানি জমায়,B,পানির সঙ্কটে ভূগর্ভস্থ পানিস্তর পুনরুদ্ধারে সাহায্য করে
WASH,"Water, Sanitation and Hygiene",medium,1.5,“Community water supply through school” উদ্যোগের সফলতা সবচেয়ে ভালো কোন ফলাফল দিয়ে বোঝা যায়?,স্কুলে ভর্তি কমে গেছে,নিরাপদ পানির সহজ প্রবেশাধিকার বেড়েছে এবং অনিরাপদ উৎসের ওপর নির্ভরতা কমেছে,ভূগর্ভস্থ পানিস্তর আরও কমেছে,ঘরে ঘরে পানির বিল বেড়ে গেছে,B,নিরাপদ পানির প্রবেশাধিকার বেড়েছে ও অনিরাপদ উৎসের ওপর নির্ভরতা কমেছে
WASH,"Water, Sanitation and Hygiene",medium,1.5,IWRM পদ্ধতিতে পাইপ–লাইন নেটওয়ার্কের পানি ব্যবহার মূলত কোথায় অগ্রাধিকার পাওয়া উচিত?,বড় আকারের বাণিজ্যিক কৃষিতে,শুধু পান করা ও রান্নার কাজে,শুধু শিল্প কারখানায়,বিনোদনমূলক ওয়াটার পার্কে,B,শুধু পান করা ও রান্নার কাজে
WASH,"Water, Sanitation and Hygiene",medium,1.5,স্কুলে MHM প্রোগ্রামের প্রধান উদ্দেশ্য কী?,শুধু স্যানিটারি প্যাড বিতরণ,"মাসিক নিয়ে কলঙ্ক (স্টিগমা) কমিয়ে, তথ্যের ঘাটতি দূর করে সহায়ক পরিবেশ তৈরি করা",শুধু বায়োলজি পড়ানো,ফার্স্ট এইড ট্রেনিং দেওয়া,B,কলঙ্ক কমিয়ে ও তথ্যের ঘাটতি দূর করে সহায়ক পরিবেশ তৈরি করা
WASH,"Water, Sanitation and Hygiene",hard,2,"বরেন্দ্র অঞ্চলের তানোর–এর মতো এলাকায় পানিসঙ্কটের মূল কারণ কোনটি, যার জন্য IWRM দরকার হয়?",অতিরিক্ত শিল্প দূষণ,সারা বছর বেশি বৃষ্টি,অনেক বেশি খাল–বিল,ভূগর্ভস্থ পানিস্তর কমে যাওয়া ও দৈনিক নির্ভরযোগ্য পানির উৎসের অভাব,D,ভূগর্ভস্থ পানিস্তর কমে যাওয়া ও নির্ভরযোগ্য পানির অভাব
WASH,"Water, Sanitation and Hygiene",hard,2,স্কুল–টু–কমিউনিটি ওয়াটার সাপ্লাই মডেলকে জলবায়ু–সহনশীল WASH সমাধান বানায় কী?,MAR প্রযুক্তি ও পাইপড ডিস্ট্রিবিউশন একসঙ্গে ব্যবহার করে ভূগর্ভস্থ পানির চাপ কমায়,কমিউনিটি পুকুরকে প্রধান পানির উৎস করা,শুধু স্কুল সময়ে পানি দেওয়া,শুধু সারফেস ওয়াটার ট্রিটমেন্টের ওপর নির্ভর করা,A,MAR + পাইপড ডিস্ট্রিবিউশন ব্যবহার করে ভূ–গর্ভস্থ পানির চাপ কমায়
WASH,"Water, Sanitation and Hygiene",hard,2,তানোরের আমপুকুরিয়ায় IWRM–এর অংশ হিসেবে খনন করা পুকুরগুলোর মূল পরিবেশগত কাজ কী?,সরাসরি পানযোগ্য পানি সরবরাহ,স্কুলের আয় বাড়ানোর জন্য মাছ চাষ,পানযোগ্য নয় এমন কাজে ব্যবহার করে প্রাকৃতিক উৎস থেকে তুলনামূলক কম পানি তোলা,MAR সিস্টেম থেকে অতিরিক্ত পানির স্টোরেজ,C,পানযোগ্য নয় এমন কাজে ব্যবহার করে প্রাকৃতিক উৎস থেকে পানি উত্তোলন কমানো
WASH,"Water, Sanitation and Hygiene",hard,2,MHM উদ্যোগটি কীভাবে স্টিগমা কমাতে কাজ করছে?,প্রতি মাসে ডিসপোজেবল প্যাড বিতরণ করে,শুধু কিশোরী মেয়েদের সেশন নিয়ে,পুরুষ শিক্ষক ও ছেলেদেরও কৈশোর–সংক্রান্ত আলোচনায় যুক্ত করে,স্যানিটারি প্যাড ভেন্ডিং মেশিন বসিয়ে,C,পুরুষ শিক্ষক ও ছেলেদেরও আলোচনায় যুক্ত করে
WASH,"Water, Sanitation and Hygiene",hard,2,IWRM কীভাবে “প্রকৃতিকে যা নিয়েছি তা ফিরিয়ে দেওয়া”–কে বাস্তবে করে?,কৃষিতে পানি ব্যবহার কমিয়ে,বৃষ্টির পানি সংগ্রহ করে শুকিয়ে যাওয়া একুইফারে ঢুকিয়ে,ভূ–গর্ভস্থ পানি উত্তোলন পুরোপুরি বন্ধ করে,নদীর পানি কমিউনিটি পুকুরে সরিয়ে,B,বৃষ্টির পানি সংগ্রহ করে শুকিয়ে যাওয়া একুইফারে ঢুকিয়ে দেয়
WASH,"Water, Sanitation and Hygiene",hard,2,বরেন্দ্র অঞ্চলে IWRM–এর মাধ্যমে দীর্ঘমেয়াদি জলবায়ু সহনশীলতা কীভাবে বাড়ে?,গভীর নলকূপের ওপর নির্ভরতা বাড়িয়ে,আরও বেশি কৃষিজমি এনে পানির চাহিদা বাড়িয়ে,কমিউনিটি অংশগ্রহণ বাদ দিয়ে পুরোপুরি অটোমেশন করে,একুইফার রিচার্জ ও পরিবেশ রক্ষা করে হাইড্রোলজিক্যাল চক্র পুনরুদ্ধার করে,D,একুইফার রিচার্জ ও ইকোলজি রক্ষা করে হাইড্রোলজিক্যাল চক্র পুনরুদ্ধার করে
WASH,"Water, Sanitation and Hygiene",hard,2,MHM ইন্টারভেনশনে কোন কৌশলটি প্রজন্ম থেকে প্রজন্মে চলে আসা কলঙ্ককে সরাসরি লক্ষ্য করে?,শুধু কিশোরী মেয়েদের প্যাড দেওয়া,শুধু ছাত্রীদের নিয়ে সেশন করা,"অভিভাবক, পুরুষ–মহিলা শিক্ষক ও কিশোর ছেলেদের নিয়ে ডায়ালগ–ভিত্তিক সেশন করা",স্কুলে কড়া নিয়ম বানানো,C,"পরিবার, শিক্ষক ও ছেলেদের নিয়ে ডায়ালগ–ভিত্তিক সেশন করা"
WASH,"Water, Sanitation and Hygiene",hard,2,শুধু সচেতনতা সেশনের বাইরে Ananya App কীভাবে MHM ফলাফল উন্নত করে?,স্কুলে সব ইন–পারসন সেশন বাদ দিয়ে,নির্ভরযোগ্য তথ্য অন–ডিমান্ড দেয় এবং মিথ ও কুসংস্কারের ওপর নির্ভরতা কমায়,ছাত্রীর মাসিক–চক্র স্কুল রেকর্ডের জন্য ট্র্যাক করে,অ্যাপের মাধ্যমে প্যাড বিতরণ করে,B,সঠিক তথ্য অন–ডিমান্ড দিয়ে মিথ–নির্ভরতা কমায়
IDP,Integrated Development Programme,easy,1,Shadhin Loan কী ধরনের ঋণ পণ্য?,দীর্ঘমেয়াদি ব্যবসায়িক ঋণ,ছয় মাস পর একবারে টাকা পরিশোধের সিজনাল লোন (বুলেট রিপেমেন্ট),সাপ্তাহিক কিস্তির ক্ষুদ্রঋণ,অনুদান,B,ছয় মাস পর একবারে টাকা পরিশোধের সিজনাল লোন
IDP,Integrated Development Programme,easy,1,বারিন্দ অঞ্চলে আদিবাসী নারীরা কেন কাজের সুযোগ হারাচ্ছেন?,শুধু মেশিন–ভিত্তিক কৃষির জন্য,তারা কৃষিকাজ বন্ধ করে দিয়েছেন,পানির সঙ্কট ও ফসলের ধরন পাল্টে যাওয়ার কারণে,তারা শহরে চলে যাচ্ছেন,C,পানির সঙ্কট ও ফসলের ধরন পাল্টে যাওয়ার কারণে
IDP,Integrated Development Programme,easy,1,কমিউনিটি ক্লিনিকের প্রথম পাইলট কোথায় বাস্তবায়ন করা হয়?,"নাতনা কমিউনিটি ক্লিনিক, আসাসুনি, সাতক্ষীরা","বিজয়নগর কমিউনিটি ক্লিনিক, গোদাগাড়ী, রাজশাহী","মহাদাঙ্গা কমিউনিটি ক্লিনিক, পোরশা, নওগাঁ",—,C,"মহাদাঙ্গা কমিউনিটি ক্লিনিক, পোরশা, নওগাঁ"
IDP,Integrated Development Programme,easy,1,Seasonal Loan প্রথমে মূলত কোন উদ্দেশ্যে তৈরি করা হয়েছিল?,জরুরি চিকিৎসার খরচ,বাসা–বাড়ি সংস্কার,শিক্ষা সহায়তা,ফসল কাটার সময়ের প্রয়োজনের জন্য,D,ফসল কাটার সময়ের প্রয়োজনের জন্য
IDP,Integrated Development Programme,easy,1,কমিউনিটি ক্লিনিক কী ধরনের ইনোভেশন হিসেবে দেখানো হচ্ছে?,প্রযুক্তি–ভিত্তিক ইনোভেশন,নন–টেক প্রোডাক্ট ইনোভেশন,প্রসেস ইনোভেশন,সার্ভিস ইনোভেশন,C,প্রসেস ইনোভেশন
IDP,Integrated Development Programme,easy,1,"আবারও, কমিউনিটি ক্লিনিককে কী ধরনের ইনোভেশন ধরা হয়েছে?",প্রসেস ইনোভেশন,প্রোডাক্ট ইনোভেশন,সার্ভিস ইনোভেশন,প্রযুক্তি–ভিত্তিক ইনোভেশন,A,প্রসেস ইনোভেশন
IDP,Integrated Development Programme,medium,1.5,Seasonal Loan–এর মূল উদ্দেশ্য কী?,ঋণ ছয় মাস পর একবারে শোধ করার সুযোগ দেওয়া,শুধু পুরুষদের জন্য,কোনো সুদ নেই,সাপ্তাহিক কিস্তি থাকে,A,ছয় মাস পর একবারে শোধ করার সুযোগ দেওয়া
IDP,Integrated Development Programme,medium,1.5,এই কমিউনিটি ক্লিনিকের প্রসেস ইনোভেশন মূলত কোন সমস্যাটা সমাধান করতে চায়?,প্রাইভেট হাসপাতালে ডাক্তার–নার্সের ঘাটতি,"WASH, অবকাঠামো ও অনিয়মিত সেবার কারণে মানুষ পাশের সরকারি কমিউনিটি ক্লিনিক ব্যবহার করতে চায় না",শহরের সার্জারি খরচ বেশি,স্থানীয় ফার্মেসির ওষুধের মান খারাপ,B,"WASH, অবকাঠামো ও অনিয়মিত সেবার কারণে ক্লিনিক ব্যবহারে অনাগ্রহ"
IDP,Integrated Development Programme,medium,1.5,প্রদর্শিত Seasonal Loan–এর ইনোভেশনের টাইটেল কী?,Shadhin Loan,যুবদের অর্থনৈতিক সাক্ষরতা প্রশিক্ষণ,Enhancing graduation threshold for resilience – financial assistance for indigenous women in Barind region,Micro–savings for rural households,C,Enhancing graduation threshold for resilience… (বারিন্দ অঞ্চলের আদিবাসী নারীদের জন্য আর্থিক সহায়তা)
IDP,Integrated Development Programme,medium,1.5,এই ঋণ পণ্যটি BRAC–এর কোন দুইটি প্রোগ্রামের সহযোগিতায় তৈরি হয়েছে?,IDP এবং হেলথ প্রোগ্রাম,IDP এবং মাইক্রোফাইন্যান্স প্রোগ্রাম,"IDP এবং Gender, Justice & Diversity",IDP এবং এডুকেশন,B,IDP এবং মাইক্রোফাইন্যান্স প্রোগ্রাম
IDP,Integrated Development Programme,medium,1.5,ইন্টারভেনশনের আগে কমিউনিটি ক্লিনিকগুলোতে মূল সমস্যা কী ছিল?,"পর্যাপ্ত WASH সুবিধা, অপেক্ষার জায়গা ও জবাবদিহির অভাব",রোগীর ভিড় বেশি,খুব বেশি NGO কাজ করছে,শুধু ডাক্তার কম,A,"WASH, অপেক্ষার জায়গা ও জবাবদিহির অভাব"
IDP,Integrated Development Programme,medium,1.5,এই নাজ মডেলটি পরবর্তীতে আর কোথায় রিপ্লিকেট করা হয়েছে?,চাঁপাইনবাবগঞ্জ,সুনামগঞ্জ,সাতক্ষীরা,মংলা,C,সাতক্ষীরা
IDP,Integrated Development Programme,hard,2,কমিউনিটি ক্লিনিকের এই প্রসেস ইনোভেশনকে “Nudge” বলা হয় কেন?,জোর করে মানুষকে ক্লিনিকে নিয়ে যায় বলে,"ছোট ছোট পরিবর্তন (জল, টয়লেট, পরিবেশ) মানুষকে স্বেচ্ছায় সরকারি সেবা নিতে উৎসাহিত করে বলে",CHCP–এর ওপর অতিরিক্ত চাপ দেয় বলে,ক্লিনিকে প্রতি সপ্তাহে নতুন নিয়ম হয় বলে,B,ছোট পরিবর্তনে মানুষ স্বেচ্ছায় ক্লিনিকে আসতে শুরু করে বলে
IDP,Integrated Development Programme,hard,2,এই কমিউনিটি ক্লিনিক নবায়নের বড় প্রভাব কী?,সরকারি স্বাস্থ্যসেবার ওপর মানুষের আস্থা বৃদ্ধি ও সেবা প্রদানকারীর জবাবদিহি শক্তিশালী হওয়া,কৃষকের আয় বৃদ্ধি,গ্রামের মানুষ ঝাড়ফুঁকের ওপর কম নির্ভর করা,বিনোদন বাড়া,A,আস্থা ও জবাবদিহি দুটোই বাড়ানো
IDP,Integrated Development Programme,hard,2,"শুধু অবকাঠামো নয়, কেন WASH ও ওয়েটিং এরিয়া আপগ্রেডকে আচরণগত (Behavioural) ইন্টারভেনশন ধরা হয়েছে?",কারণ এতে সব চিকিৎসা সরঞ্জাম বদলে গেছে,সুন্দর পরিবেশ মানুষকে কোনো জোর ছাড়াই সরকারি সেবা নিতে আগ্রহী করে,কারণ ক্লিনিকের খরচ কমে গেছে,কারণ CHCP–এর উপস্থিতি বাধ্যতামূলক করা হয়েছে,B,উন্নত পরিবেশ মানুষকে স্বেচ্ছায় ক্লিনিকে আসতে উৎসাহিত করেছে
IDP,Integrated Development Programme,hard,2,"কোন বাধাটা এই নাজ ইন্টারভেনশন দূর করেছে, যা সাধারণ স্বাস্থ্য–সচেতনতা ক্যাম্পেইন দিয়ে হয় না?",প্রচুর IEC ম্যাটিরিয়াল না থাকা,কম সাক্ষরতার কারণে পোস্টার না বুঝতে পারা,"পরিবেশ ও সেবা–সংক্রান্ত বাধা, যা ক্লিনিককে অস্বস্তিকর ও দূরের করে তোলে",ভ্যাকসিন না থাকা,C,পরিবেশ ও সেবা–সংক্রান্ত বাধা দূর করা
IDP,Integrated Development Programme,hard,2,বারিন্দ অঞ্চলের আদিবাসী নারীদের জন্য সাপ্তাহিক কিস্তি–ভিত্তিক ঋণ কেন যথেষ্ট কাজ করছিল না?,সাপ্তাহিক কিস্তি খুব ছোট ছিল বলে,তাদের আয় মৌসুমি এবং জলবায়ু–নির্ভর কৃষি চক্রের ওপর নির্ভরশীল বলে,তারা শুধু ডিজিটাল পেমেন্ট পছন্দ করতেন বলে,MF স্টাফ সপ্তাহে সপ্তাহে যেতে পারতেন না বলে,B,আয় মৌসুমি হওয়ায়
IDP,Integrated Development Programme,hard,2,Shadhin Loan–কে নন–টেক প্রোডাক্ট ইনোভেশন বলা হয় কেন?,সব লেনদেন শুধু মোবাইল অ্যাপে,মূল লোন কাঠামো ও রিপেমেন্ট ডিজাইন গ্রাহকের নগদ প্রবাহের সঙ্গে মিলিয়ে বদলানো হয়েছে,নতুন অটোমেটেড স্কোরিং সিস্টেম এনেছে,গবাদিপশুর বদলে ক্যাশ ট্রান্সফার দিয়েছে,B,লোন স্ট্রাকচার ও কিস্তি সময়সূচি চাহিদা অনুযায়ী বদলানো হয়েছে বলে
IDP,Integrated Development Programme,hard,2,IDP ও মাইক্রোফাইন্যান্স প্রোগ্রামের সহযোগিতা কীভাবে ইন্টারভেনশনের শক্তি বাড়িয়েছে?,IDP পুরো ফোকাস লাইভস্টকে দেয়,IDP–এর কমিউনিটি ইনসাইট আর MF–এর নমনীয় লোন একসঙ্গে ব্যবহার করে জলবায়ু–ঝুঁকিপূর্ণ মানুষকে সাপোর্ট দেয়,শুধু ডিজিটাল লোন প্রমোট করেছে,হাট–বাজার বাদ দিয়ে পুরোপুরি ফরমাল সাপ্লাই চেইনে গেছে,B,কমিউনিটি ইনসাইট + নমনীয় লোন একসঙ্গে ব্যবহার করা হয়েছে
IDP,Integrated Development Programme,hard,2,ইন্টারভেনশনের আগে আদিবাসী নারীরা বিকল্প জীবিকা নিতে পারছিলেন না কেন?,আয়–উপার্জনে আগ্রহ কম ছিল,অন্যান্য NGO–র প্রতিযোগিতা ছিল,সরকারের কড়া নিয়মে নারীর চলাফেরা সীমিত ছিল,"জমি না থাকা, আর্থিক সাক্ষরতা কম এবং ফরমাল ক্রেডিটে কম প্রবেশাধিকার",D,"জমি না থাকা, আর্থিক জ্ঞান কম ও ফরমাল ক্রেডিটে কম প্রবেশাধিকার"
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,BPL–এর মূল লক্ষ্য কী?,যত বেশি সম্ভব মানুষকে বিদেশে পাঠানো,"নিরাপদ, নিয়মতান্ত্রিক, দক্ষ, দালাল–মুক্ত এবং কম খরচের মাইগ্রেশন নিশ্চিত করা",মাইগ্রেশনের সংখ্যা কমিয়ে আনা,দালালদের ভূমিকা বাড়ানো,B,"নিরাপদ, নিয়মতান্ত্রিক, দক্ষ, দালাল–মুক্ত এবং কম খরচের মাইগ্রেশন নিশ্চিত করা"
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,স্যান্ডবক্স কীভাবে মাইগ্রেশন খরচ কমাতে সাহায্য করে?,শুধু ডিজিটাল অ্যাপ ব্যবহার করে,অপ্রয়োজনীয় মধ্যস্বত্বভোগী/দালাল কমিয়ে,প্রশিক্ষণ ফি বাড়িয়ে,সার্ভিসের জন্য অতিরিক্ত ফি নিয়ে,B,অপ্রয়োজনীয় মধ্যস্বত্বভোগী/দালাল কমিয়ে
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,BPL স্যান্ডবক্স প্রার্থীদের জন্য BISD মূলত কী করে?,BCA সিলেবাস অনুযায়ী ট্রেনিং দিয়ে NSDA সার্টিফিকেশন নিশ্চিত করে,ভিসা অনুমোদন করে,ট্রাভেল টিকিটের ব্যবস্থা করে,অনলাইন ইন্টারভিউ নেয়,A,BCA সিলেবাস অনুযায়ী ট্রেনিং দিয়ে NSDA সার্টিফিকেশন নিশ্চিত করে
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,BPL–এর কাজের মূল ফোকাস কী?,কৃষি উন্নয়ন,বিদেশে কর্মসংস্থান ও মাইগ্রেশন সহায়তা,পর্যটন উন্নয়ন,মাইক্রোফাইন্যান্স ঋণ দেওয়া,B,বিদেশে কর্মসংস্থান ও মাইগ্রেশন সহায়তা
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,কারা BPL–এর সেবা নিতে পারে?,শুধু শিক্ষার্থী,শুধু সরকারি কর্মকর্তা,বিদেশে কাজ করতে ইচ্ছুক কর্মপ্রার্থী,পর্যটক,C,বিদেশে কাজ করতে ইচ্ছুক কর্মপ্রার্থী
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),easy,1,বিদেশে পাঠানোর আগে BPL কী ধরনের প্রশিক্ষণের ব্যবস্থা করে?,স্কিল ট্রেনিং,প্রি–ডিপারচার ট্রেনিং,ইন্টারভিউ প্রস্তুতি ট্রেনিং,উপরোক্ত সবগুলো,D,উপরোক্ত সবগুলো
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),medium,1.5,বাংলাদেশে BPL–এর RPL প্রোগ্রাম মূলত কী নিয়ে কাজ করে?,পুরনো কাজের অভিজ্ঞতা ও শেখা দক্ষতাকে আনুষ্ঠানিক স্বীকৃতি দেওয়া,গ্রামীণ জীবিকা,রিনিউএবল পাওয়ার লজিস্টিক্স,আঞ্চলিক প্লেসমেন্ট লিংকেজ,A,পুরনো কাজের অভিজ্ঞতা ও শেখা দক্ষতাকে আনুষ্ঠানিক স্বীকৃতি দেওয়া
BPL,BRAC PROBASHBANDHU LTD (BPL) (Migration Programme),medium,1.5,BPL–এর স্যান্ডবক্স প্রজেক্টের লক্ষ্য কী ধরনের মডেল তৈরি করা?,একবার ব্যবহারযোগ্য,শুধু একটি দেশের মধ্যে সীমাবদ্ধ,নৈতিক নিয়োগের জন্য পাইলট ও স্কেল করা যায় এমন মডেল,শুধু বিনোদনমূলক কনটেন্ট,A,নৈতিক নিয়োগের জন্য পাইলট ও স্কেল করা যায় এমন মডেল
