programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
UPG,Ultra-Poor Graduation Programme,medium,1.5,Which financial behavior is strongly encouraged and practiced during the Graduation programme?,Heavy borrowing,Cryptocurrency trading,Weekly Savings,Gambling,C,Weekly Savings
UPG,Ultra-Poor Graduation Programme,medium,1.5,What is the key difference between UPG and traditional Microfinance?,UPG gives large loans,UPG starts with a partial grant,UPG charges higher interest,There is no difference,B,UPG starts with a partial grant
UPG,Ultra-Poor Graduation Programme,medium,1.5,"The UPG model addresses poverty as being ""multidimensional."" What does this mean?",It only cares about money,"It involves money, health, social standing, and confidence",It involves different dimensions of inequality,It requires virtual reality,B,"It involves money, health, social standing, and confidence"
UPG,Ultra-Poor Graduation Programme,hard,2,"The economic theory often associated with the Graduation approach, suggesting a large initial investment is needed to break the poverty trap, is called:",The Big Push,Trickle Down Economics,Laissez-faire,The Invisible Hand,A,The Big Push
UPG,Ultra-Poor Graduation Programme,hard,2,"Which of the following is NOT typically a criterion for ""Graduating"" from the ultra-poor graduation programme?",Diverse income sources,Improved sanitation/hygiene,Owning a house,Positive savings behavior,C,Owning a house
UPG,Ultra-Poor Graduation Programme,hard,2,What is the graduation rate of the UPG Participants?,90,92,95,97,C,95
UPG,Ultra-Poor Graduation Programme,hard,2,Which global organization conducted major randomized evaluations proving the UPG model's effectiveness?,World Bank,London School of Economics,IMF,WHO,B,London School of Economics
UPG,Ultra-Poor Graduation Programme,hard,2,"In the sequence of UPG implementation, which step typically comes first?",Asset Transfer,Targeting and Selection,Technical Training,Graduation,B,Targeting and Selection
UPG,Ultra-Poor Graduation Programme,hard,2,"Why is ""Social Integration"" a critical component for the ultra-poor?",They are often marginalized and excluded from society,They need to become politicians,They need to learn social media,It increases their tax bracket,A,They are often marginalized and excluded from society
UPG,Ultra-Poor Graduation Programme,hard,2,"When adapting the Graduation approach to a new context (e.g., a different country), what is the most critical consideration?",Changing the name,Contextualizing the asset and livelihood to the local economy,Reducing the budget,Removing the training component,B,Contextualizing the asset and livelihood to the local economy
UPG,Ultra-Poor Graduation Programme,hard,2,What is the primary long-term indicator of success years after the ultra poor graduation programme ends?,The participant remembers the staff names,The participant has moved to the city,The participant continues to generate income and does not fall back into extreme poverty,The participant has paid back all money,C,The participant continues to generate income and does not fall back into extreme poverty
SDP,BRAC Skills Development Programme (SDP),Easy,1,What are the key focus areas of the PROMISE project?,Acquiring business skills,Business-related advice,Loan linkage,All of the above,D,All of the above
SDP,BRAC Skills Development Programme (SDP),Easy,1,From where does BRAC bring solutions to any problem?,From the head office,From experts,From the community,From European countries,C,From the community
SDP,BRAC Skills Development Programme (SDP),Easy,1,Which of the following does not go with PROMISE?,Works on developing entrepreneurs,The oldest project,Provides loan linkage,For those who want to start a new business and are skilled in various trades,B,The oldest project
SDP,BRAC Skills Development Programme (SDP),Easy,1,Which of the following applies to BISD Online?,All trainings can be delivered online,Everyone can take training online,Some skill trainings can be provided online,None of the above,C,Some skills training can be provided online
SDP,BRAC Skills Development Programme (SDP),Easy,1,Which of the following is not related to the STAR program?,Master–Apprentice model,Apprenticeship-based model,The largest program of SDP,Started in 2018,C,The largest programme under SDP
SDP,BRAC Skills Development Programme (SDP),Easy,1,How many pillars does BRAC have in total?,Seven,Nine,Four,Two,C,Four
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,What activities do we perform during the preparatory phase of the STAR program?,Trade selection,Trainee selection,Module development,All of the above,D,All of the above
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,Which of the following is not included in PROMISE training?,Training,Mentoring,Job placement,Loan linkage,C,Job placement
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,What does Enterprise Development work on?,Works on providing business-related training to small entrepreneurs,Encourages new entrepreneurs to join online training,Provides loans,None of the above,A,Works on business-related training for small entrepreneurs
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,In which area does TaroWorks not assist us?,Strong targeting,Ensuring presence of officials,Training quality,Employment training,B,Ensuring officials’ attendance
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,Which of the following is not a part of institution-based skills training?,Job assurance,Training based on industry needs,Hands-on and soft skills training,360-hour training under CBT&A method,"A, D",Job assurance and 360-hour training under CBT&A method
SDP,BRAC Skills Development Programme (SDP),Medium,1.5,What does Career Hub do?,Works on preparing unemployed youth for employment,Works on training in new trades,Coaching center for government jobs,None of the above,A,Works to prepare unemployed youth for employment
SDP,BRAC Skills Development Programme (SDP),Hard,2,In which year did the STAR program begin?,2011,2012,2013,2014,B,2012
SDP,BRAC Skills Development Programme (SDP),Hard,2,Which of the government’s Sustainable Development Goals (SDGs) is the Skills Development Programme not contributing to?,SDG 4 (Quality Education),"SDG 16 (Peace, Justice, and Strong Institutions)",SDG 8 (Decent Work and Economic Growth),SDG 5 (Gender Equality),B,"SDG 16 (Peace, Justice and Strong Institutions)"
SDP,BRAC Skills Development Programme (SDP),Hard,2,Which type of training is not organized by the Skills Development Programme (SDP)?,Apprenticeship-based training,Institute-based training,Management-related training,Career counseling,C,Management-related training
SDP,BRAC Skills Development Programme (SDP),Hard,2,What new initiative is the Skills Development Programme (SDP) going to start?,On climate-resilient livelihoods,On Enterprise Development,On gender equality,About data,A,On climate-resilient livelihoods
SDP,BRAC Skills Development Programme (SDP),Hard,2,In which year was the Skills Development Programme (SDP) established?,2012,2013,2014,2015,D,2015
SDP,BRAC Skills Development Programme (SDP),Hard,2,What is the full form of BRAC–ISD?,BRAC Institute of Skillful Development,BRAC International Skill Directorate,BRAC Institute for Sustainable Development,BRAC Institute of Skills Development,D,BRAC Institute of Skills Development
SDP,BRAC Skills Development Programme (SDP),Hard,2,What is the correct full form of PROMISE?,Promoting Business Innovation for Small Enterprises,Providing Business Incubation for Startup Enterprises,Promoting Business Investments for Small Entrepreneurs,Promoting Business Incubation for Small Entrepreneurs,D,Promoting Business Incubation for Small Entrepreneurs
SDP,BRAC Skills Development Programme (SDP),Hard,2,With which organization’s Decent Work agenda do we align our activities?,World Bank,ILO (International Labour Organization),Government of Bangladesh,American Embassy,B,ILO
BHP,BRAC Health Programme,easy,1,What is the primary purpose of pressure garments used for burn survivors?,Reduce body temperature,Flatten and soften hypertrophic scars,Increase muscle strength,Prevent sunburn,B,Flatten and soften hypertrophic scars
BHP,BRAC Health Programme,easy,1,What enables Ambient Listening to support doctors during consultations?,Manual note-taking,Paper-based registers ,Voice messages from nurses,Audio recording and AI transcription,D,Audio recording and AI transcription
BHP,BRAC Health Programme,easy,1,Why is healthcare access difficult in the char areas?,Internet shutdowns,Lack of mobile phones,Geographic isolation and poor transport,Seasonal heat waves,C,Geographic isolation and poor transport
BHP,BRAC Health Programme,easy,1,Which BRAC Programme produces affordable pressure garments?,BRAC Education Programme,BRAC Limb and Brace Centre,BRAC Skills Development Programme,BRAC Dairy,B,BRAC Limb and Brace Centre
BHP,BRAC Health Programme,easy,1,What is the Char Primary Health Centre designed to provide?,First aid services for people in Char,Safe delivery and essential PHC services in hard to reach areas,Eye surgery,Only vaccination,B,Safe delivery and essential PHC services in hard to reach areas
BHP,BRAC Health Programme,easy,1,"In Ambient Listening, who approves the AI-generated summary?",Patient,Pharmacist,Clinician,Upazila Chairman,C,Clinician
BHP,BRAC Health Programme,medium,1.5,How do pressure garments reduce the risk of hypertrophic scarring?,By warming the skin,"By applying sustained, low-pressure compression",By blocking UV rays,By absorbing moisture,B,"Applying sustained, low-pressure compression"
BHP,BRAC Health Programme,medium,1.5,What makes Ambient Listening suitable for NCD corners at UHCs?,Unlimited staffing,Structured workflows and predictable clinic environments,Outdoor seating,Very short queues,B,Structured workflows and predictable clinic environments
BHP,BRAC Health Programme,medium,1.5,Which workforce forms the foundation of BRAC’s char health system?,Urban physicians,Volunteers from other districts,Community health workers selected from the chars,Medical students,C,Community health workers selected from the chars
BHP,BRAC Health Programme,medium,1.5,What digital process does Ambient Listening automate?,Patient registration,Conversion of conversation into structured clinical data,Laboratory logistics,Telemedicine billing,B,Converts conversation into structured clinical data
BHP,BRAC Health Programme,medium,1.5,Why is a formal facility needed inside the char area?,To reduce reliance on boats and long travel during emergencies,To store fishing equipment,To host weekly markets,To support crop storage,A,Reduces long-distance travel during emergencies
BHP,BRAC Health Programme,medium,1.5,What safety step is essential before Ambient Listening records consultations?,Collecting fingerprints,Obtaining patient consent,Taking a photograph,Asking for an ID card,B,Obtaining patient consent
BHP,BRAC Health Programme,hard,2,Pressure garments produced by BLBC are typically priced:,Higher than imported garments,Equal to market price,Four to five times lower than imported alternatives,Free for all patients,C,Four to five times lower than imported alternatives
BHP,BRAC Health Programme,hard,2,What specific problem in rural NCD corners does Ambient Listening aim to reduce?,Time spent on patient travel,Documentation burden and data gaps,Internet usage,Drug stock-out,B,Documentation burden and data gaps
BHP,BRAC Health Programme,hard,2,Why do char households often miss life-saving maternal and newborn care?,Lack of community interest,Health myths only,Absence of skilled providers and long travel to mainland facilities,Too many private clinics,C,No skilled providers and long travel to mainland
BHP,BRAC Health Programme,hard,2,What technical feature improves transcription accuracy in Ambient Listening?,Triple registration forms,Two-device (dual-channel) audio capture,Loudspeakers,SMS-based surveys,B,Two-device (dual-channel) audio capture
BHP,BRAC Health Programme,hard,2,What ensures continuity of care in the Char PHC model during emergencies?,Air ambulance,Contracted local transport and coordinated water ambulances,Helicopter teams,Random timing,B,Local transport plus coordinated water ambulances
BHP,BRAC Health Programme,hard,2,Which part of the char model guarantees 24/7 maternal healthcare?,Rotating community volunteers,Midwives stationed at the Char Primary Health Centre,Upazila hospital staff,Seasonal medical camps,B,Midwives stationed at the PHC
BHP,BRAC Health Programme,hard,2,"In Ambient Listening, what happens if a patient withdraws consent?",Only audio is saved,Only transcript is saved,Both audio and AI-generated data are deleted,Recording stops but data remains,C,Both audio and AI-generated data are deleted
BHP,BRAC Health Programme,hard,2,What makes the char model a scalable innovation for BRAC Health?,Low cost of boats,"Standardised community workforce, 24/7 PHC, and referral chain adaptable to other hard-to-reach areas",Excess government funding,Unlimited staffing,B,Standardised workforce + PHC + referral chain
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,How many classrooms are there in the two-storied learning centres?,2,3,4,5,C,4
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,What is the full meaning of HDC?,Human Development Corner,Humanitarian Development Center,Humanitarian Development Co-existence,Humanitarian and Development Coordination,D,Humanitarian Development Co-existence
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,"In how many camps, BRAC HCMP is implmenting HDC approach?",8,6,5,4,D,4
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,What are the three core areas that HDC is contributing?,"Efficiency, Effectiveness and Accountability","Effectiveness, Impact and Sustainable","Cost-effectiveness, Value for money and Sustainablity","Efficiency, Effectiveness and Sustainabilty",A,"Efficiency, Effectiveness and Accountability"
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,Name of the co-partner of HDC?,UNICEF,UNHCR ,WFP ,IOM ,B,UNHCR 
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,What supports are provided under livestock intervention in BC?,"Goat, Dairy and Sheep","Goat, Sheep, Poultry","Goat, Sheep, Poultry, Dairy","Goat, Dairy",B,"Goat, Sheep, Poultry"
HCMP,BRAC Humanitarian Crisis Management Programme,medium,1.5,What is the main problem facing BC agriculture?,Lack of ground water,Lack of sunlight,Salainity ,Lack of rain,C,Salainity 
HCMP,BRAC Humanitarian Crisis Management Programme,medium,1.5,What is the off-farm production that BC working on?,"Spinning, Weaving, Handicrafts","Pottery, Machinaries, Auto-mobile",Electronics,Dairy,A,"Spinning, Weaving, Handicrafts"
Enterprise,BRAC Enterprise,easy,1,Which of the following is NOT a core focus of the Bio-Rational Solutions initiative?,Enhancing soil health,Minimizing harmful chemical residues,Using chemical pesticides,Promoting a resilient farming system,C,Using chemical pesticides
Enterprise,BRAC Enterprise,easy,1,What is the primary purpose of Vermi-Compost Production?,Producing Bio-Pesticides,Converting organic waste into nutrient-rich compost,Offering pest management for orchards,Diagnosing early bovine pregnancy,B,Converting organic waste into nutrient-rich compost
Enterprise,BRAC Enterprise,easy,1,Neem and Nishinda-based pesticides are highlighted as effective pest management solutions for which areas?,Dairy farms,Nurseries and orchards,Tillage equipment,Modern trade channels,B,Nurseries and orchards
Enterprise,BRAC Enterprise,easy,1,The agricultural mechanization innovations aim to reduce which three costs for smallholder farmers?,"Labor, time, and input costs ","Marketing, transportation, and certification costs","Warranty, maintenance, and training costs","Microfinance, rent, and fertilizer costs",A,"Labor, time, and input costs "
Enterprise,BRAC Enterprise,easy,1,How is the dissemination of agricultural machinery being made more inclusive?,Through the Aarong Origins network,Via the BRAC Agricultural Technology Institute,Through BRAC Microfinance beneficiaries,Using ELISA-based diagnostics,C,Through BRAC Microfinance beneficiaries
Enterprise,BRAC Enterprise,easy,1,What type of machinery is BRAC Seed and Agro Enterprise introducing to smallholder farmers?,"High-cost, specialized laboratory equipment","Compact, efficient, and cost-effective machinery ","Large-scale, imported harvesters only",Equipment for making vermi-compost,B,"Compact, efficient, and cost-effective machinery "
Enterprise,BRAC Enterprise,medium,1.5,"What was the former name of the rebranded ""Aarong Origins""?",Aarong Fresh,Aarong Natural,Aarong Premium,Aarong Certified,B,Aarong Natural
Enterprise,BRAC Enterprise,medium,1.5,What is a key function of the rebranded Aarong Origins initiative?,Offering Microfinance loans,Delivering value-added agricultural commodities to modern trade channels,Manufacturing agricultural machinery,Conducting early bovine pregnancy diagnosis,B,Delivering value-added agricultural commodities to modern trade channels
Enterprise,BRAC Enterprise,medium,1.5,Which of the following is a value-added commodity supplied by Aarong Origins?,Raw honey,Urea fertilizer,Chemical soil solutions,ELISA test kits,A,Raw honey
Enterprise,BRAC Enterprise,medium,1.5,The certified raw honey supplied by Aarong Origins is endorsed by which organization?,BRAC Microfinance,The World Honey-Bee Research Institute,The BRAC Agricultural Technology Institute,The Ministry of Agriculture,B,The World Honey-Bee Research Institute
Enterprise,BRAC Enterprise,medium,1.5,The BRAC Agricultural Technology Institute (BATI) was launched in which year?,2020,2024,2023,2025,C,2023
Enterprise,BRAC Enterprise,medium,1.5,What is the core educational program offered by BATI (BRAC Agricultural Technology Institute)?,A six-month certificate in Agri-entrepreneurship,A four-year Diploma Program in Agricultural Science and Technology,A Master's Degree in Rural Development,A one-year course in Bee-keeping,B,A four-year Diploma Program in Agricultural Science and Technology
Enterprise,BRAC Enterprise,hard,2,(BRAC Agricultural Technology Institute) BATI's training on Good Agricultural Practices (GAP) is intended to enhance which two aspects?,Marketing and logistics,Productivity and sustainability,Mechanization and profitability,Chemical use and waste management,B,Productivity and sustainability
Enterprise,BRAC Enterprise,hard,2,Which is one of the service provider development programs offered by BATI (BRAC Agricultural Technology Institute)?,Tax preparation,Artificial insemination services,Microfinance management,Modern trade integration,B,Artificial insemination services
Enterprise,BRAC Enterprise,hard,2,Which of the following is a planned strategic location for a BATI (BRAC Agricultural Technology Institute) academic session?,Dhaka,Dinajpur,Chittagong,Barisal,B,Dinajpur
Enterprise,BRAC Enterprise,hard,2,The ELISA-based technique is used for which purpose?,Early pregnancy diagnosis of bovine,Testing soil heavy metal contamination,Certifying raw honey purity,Diagnosing crop diseases,A,Early pregnancy diagnosis of bovine
Enterprise,BRAC Enterprise,hard,2,How soon post-insemination can the ELISA-based technique accurately detect bovine pregnancy?,60-70 days,28–35 days,3-6 months,1 year,B,28–35 days
Enterprise,BRAC Enterprise,hard,2,What is the reported accuracy rate of the ELISA-based early pregnancy detection method?,50-60%,85-90%,97-99%,100%,C,97-99%
Enterprise,BRAC Enterprise,hard,2,Pregnancy-Associated Glycoproteins (PAGs) are produced exclusively by which organ?,Liver,Ovary,Placenta,Uterus,C,Placenta
Enterprise,BRAC Enterprise,hard,2,The ELISA innovation is expected to help reduce economic losses associated with what?,High machinery costs,Low crop yields,Undetected or late bovine pregnancies,Expensive bio-fertilizers,C,Undetected or late bovine pregnancies
